review_text,star_rating,domain,restaurant_name
The food is god tier +s rating under rated resteraunt.,4,restaurant,Chick Fil A
"I love this place, great food, quality, and customer service. Their fries used to be good, now they're just okay. Make sure people look at whose order it is if you're doing a pick up order! This stupid lady just walked out of her truck and took our food without looking at the name.",4,restaurant,Chick Fil A
I get that they are expensive but decent quality and get to choose exactly what you want.,4,restaurant,Fiveguys
"big portions. food is acceptable, free ketchup refill. did not had toothpicks",4,restaurant,Fiveguys
"I stopped by Five Guys the other day and honestly, the food hit the spot. The burgers were juicy, the fries were perfectly crispy, and everything tasted fresh—not that typical “fast food” feel. What really stood out was how friendly and upbeat the staff were; they seemed like they actually enjoy what they do. The place had a good vibe, clean tables, and the order came out fast. Definitely one of those spots you leave feeling full and happy.",4,restaurant,Fiveguys
The employees were sweethearts. The burgers were good but the fries were soggy and not appetizing at all. It was a first time eating there . We woke this morning and my husband’s cc was hacked for over more than 400 on gift cards. Beware when you go this five guys this could be you accounting for money being added to any of your debit or cc . This is quite upsetting because now we don’t want to go to this restaurant again . The food is good but the security is lacking! Be careful we work too hard for our money for some stupid hacker to take our money and sell or buy gift cards! Makes me so livid the world we are living in!,4,restaurant,Fiveguys
"Nice place, my son adore it's burgers and shakes",4,restaurant,Fiveguys
Great service and friendly employees,4,restaurant,Fiveguys
"Would just like to say how helpful Luke was in Five Guys Harlow, expensive for a takeaway but the helpfulness of Luke made up for it!",4,restaurant,Fiveguys
"Prices are a little high, but the burger and fries are better than you can get anywhere else.I usually treat myself once a month.",4,restaurant,Fiveguys
Great burger all the way and the Cajun fry's are superb!,4,restaurant,Fiveguys
Ya know I only taste four guys in my burger was really hoping for that fifth meaty juicy beefy limited edition quality protein shake in my mouth ya know what I’m saying. But yeah it’s ok. They’re pretty NICE people.,4,restaurant,Fiveguys
Best Burger I've had. They have gotten a bit more expensive lately,4,restaurant,Fiveguys
Great Food! Very expensive in most places in PA though. $10 a burger! Overall though you won't regret it.,4,restaurant,Fiveguys
"If you love a burger, you can't go wrong with 5 guys.   It just tastes AMAZING!!However it is greasy and you will make a mess, and the prices are kind of high. However I would choose five guys over any 5 star restaurant any day.",4,restaurant,Fiveguys
I think the format of the burgers is awesome. Very juicy and tasty. Spicy fries is top 🔝But a bit pricey,4,restaurant,Fiveguys
"Five Guys hamburgers overall taste great.  The weak link of their burgers is the onions.  Unlike In-N-Out Burgers, which have tangy, sharp tasking onions, the  onions used by Five Guys are overly mild tasting.  They are nice and crunchy, but have little taste.  Other than the onions, Five Guys offers a truly impressive burger.",4,restaurant,Fiveguys
"Tried the fairly new Wendy’s at Lakeside, food was excellent, found the service is good too as didn’t have to wait long for our order. Cooked fresh food which shows in the quality. The staff were efficient with a friendly smile! I personally would go back to Wendy’s for another visit the next time we’re shopping at Lakeside.",4,restaurant,Wendys
"Very happy with the staff.  Very friendly, and accommodating.You can tell the food is a lot smaller than it used to be. Overall I do like the taste.My only real complaint is the wait time in the drive thru.",4,restaurant,Wendys
"I've never had a bad time with Wendy's. Always fresh and tasty, could be a bit more reasonably priced, but you get what you pay for.",4,restaurant,Wendys
"Today, I had my first experience with Wendy's breakfast. I was impressed. I only ordered a sausage, egg and cheese biscuit but it was good. The cheese was melted and the egg was a real egg. I am very pleased.",4,restaurant,Wendys
i believe that their service was at a top standard and i think they deserve more money for how hard they work for.8/10 customer service,4,restaurant,Wendys
Good service and great variety of burgers,4,restaurant,Wendys
"Friendly service, good food, relaxed atmosphere.Newcastle upon Tyne",4,restaurant,Wendys
Food was decent and Adjay was very helpful and polite 👍,4,restaurant,Wendys
"Good staff, two ladies know me well, know what I'm going to order when they see me enter the store. The Manager was on her job keeping the store in tact keeping the store clean,  all items kept up and stocked and take good care of customers.😀👍 Breakfast experience",4,restaurant,Wendys
"Although it is fast food, somehow the menu seems more healthier than the other fast food chains.  What I don't like is sometimes the lack of customer service is jarring.",4,restaurant,Wendys
I’m very disappointed at the service at Wendy’s fist of all how do they have a bathroom for customers how do they have a sign up talking the bathroom is not for the public I’m not the public I was a customer I purchased food this has to be addressed as soon as possible,4,restaurant,Wendys
"I went to get a Frosty because the commercial says they’re $1 right now. I ordered the frosty, get to the window, he quoted me the regular price. I said I thought they were $1. He said, “you should have told me you wanted the $1 frosty at the speaker.” I said do you mean I have to tell you I want the sales price? He said yes, if you don’t, it’s the regular price. The only reason this review received four stars is because he gave it to me for $1, and it was delicious, but I’m thinking wow!  Customer service really sucks these days!",4,restaurant,Wendys
"Very good. thanks laxman, he was very nice. The food is good and not very expensive. Perfect for a big group of young or old people.",4,restaurant,Wendys
"We had a great experience here, the food was served fast despite all the orders. The promised quality is at the rendezvous and the waiters are really nice!",4,restaurant,Wendys
"Wendy's is very good. They have a larger-than-usual menu for a fast food place, and what I like is that there are lots of healthier options than just fries. For instance, they have several salads that are great options for lunch or dinner.",4,restaurant,Wendys
"I've only ever been in 2 Popeye's restaurants, Romford & Ilford, and I must say the staff have always been really lovely, and very helpful, this is a major factor for me in Restaurants, I mean who wants to eat somewhere where the staff are unhelpful & disinterested? (Kfc anyone?) However I do prefer the taste of Kfc, so I'll eat there more often,  but customer service wise, Popeye's wins by a mile. KFC take note, train your staff this way, and you've won the race.",4,restaurant,Popeyes
"Nice quick service, reasonable pricing, the chicken is crispy, friendly service by Danyal at the Tyseley branch.",4,restaurant,Popeyes
"The kids love the unlimited drinks...and the food will definitely fill you up .Great music , sometimes a little bit too loud.Only downside is the price ...",4,restaurant,Popeyes
"Omari was a very helpful waiter and his customer service was exceptional.The food wasn't too bad, although I don't see why they exclude lettuce from their salad, but just put two pieces of cucumber on the burger.",4,restaurant,Popeyes
"Experience was fine.  Food as expected. Service good. Value very poor. $7.50 for the 3 tender snack - - are you kidding me? How does that work out? $1 for the tenders, $3 for prep - - - $3.50 profit?  Yikes. That, a large red beans and rice (maybe a pint's worth) $5.99 and a large drink $3.29 - - - with tax tallies to $17.65. Ridiculous.  Bring back the $6 big box - - - or make it $7 or $8 if you have to.  There I got the three tenders, two sides (small but just fine) and a biscuit.  That was a decent value and would be at a higher price!",4,restaurant,Popeyes
"Went to the Popeyes in Forte Birmingham.  Was a pleasureable experience after Michelle put everything right. My order was missing multiple items (hence the 4 stars), but simply letting Michelle know, she sorted the issues swiftly along with efficient customer service and smiles! On letting her know the 2nd & 3rd time lol, I thought she would become weary & fed up. Not at all. She sorted it once again with brilliant customer service. I left the store a happy customer :) Hey! Food is fantastic by the way and store is kept comfortably clean!",4,restaurant,Popeyes
"I went to a Popeyes in the UK and i'm glad that they finally have Popeyes in the UK. The food was great and the drinks were great. But the ordering machines were annoying, as when you added something to the order, the machine did not bring up a confirmation to say that you added it to the order so I would like them to fix that because I ended up ordering double of what I intended to order. But overall it was an almost perfect experience.",4,restaurant,Popeyes
"I went to Popeyes on Goodman Rd., Olive Branch, MS. yesterday. It was amazing to  see a Store Manager that was on her game. I was in Restaurant management for 25 years, since my years it has been rare that you can go into a restaurant and see that the manager actually has control of the store and that it is not on autopilot. It was clear to see that the employees respected her. She addressed us in the lobby and asked how we were doing and if we needed anything. I told her I had asked for mild and got spicy she was right on it. The cashier was new in her position and I did say not spicy instead of mild. I can understand her just hearing spicy. Anyway, she was a breath of fresh air for the times we live in. Keep up the good work!!!",4,restaurant,Popeyes
"Tasty, moist chicken with a lovely crunchy batter. Chips are to die for - love even the plain seasoning.",4,restaurant,Popeyes
"All good. The staff Need to take extra care to not to forget anything from the order in busy times. This happened to me, however in my return they sorted out the missing meal!",4,restaurant,Popeyes
Great food fries a little cold. Great service my server Salabila? Sorry dk her name😂 very sweet,4,restaurant,Popeyes
"Used the Alicante branch - food was good, prices were good.",4,restaurant,Popeyes
App is pretty good. CAn get some really nice perks on the app just remember to order online.,4,restaurant,Popeyes
"First time chicken tenders meal, the tenders are great!!!  Best!!! Mac and cheese really good however could use some crispy breadcrumbs on top just like southern way.  Disappointing biscuits, not fluffy, southern buttery biscuits, Popeyes you need to work on this recipe, they look like hockey pucks no flavour!!The staff was amazing for first time,  YOUR PRODUCT NOT THEIR FAULT FOR THIS REVIEW!!",4,restaurant,Popeyes
It was a good experience and worth the money in terms of quality of the food,4,restaurant,Popeyes
"Customer Service at the Goshen, IN store was great.  Sides were very good.  Some nuggets were a little tough.",4,restaurant,Kfc
"Enjoyed the food and service by Carrie, but would be nice to have napkins to clean up with.",4,restaurant,Kfc
"Despite many negative reviews about KFC... my experience with them was fine.Food quality is good, probably not best. And the price is also acceptable, probably because other fried chicken are even more expensive. Nothing went wrong",4,restaurant,Kfc
"Enjoyed it , nice treat once in a while",4,restaurant,Kfc
"The food was tasty and fresh,especially the salad I ordered,tomatoes was the same like in my childhood.the only small problem was the place,was a bit crowded.",4,restaurant,Kfc
"i went last month, the food was so delicious, and they are provide good and qualityful service, over all im so satisfied, i will go there again, and everybody should to go there for perfect meal and quality family time.",4,restaurant,Kfc
They were out of pickles for my chicken sandwich. But I got charged .30 for cheese. Feels unfair.,4,restaurant,Kfc
"My favourite fastfood, 11/11 bucket for life",4,restaurant,Kfc
I like it they are faster now then before and cleaner,4,restaurant,Kfc
First of all the food was really good. The workers were nice and made you have a better time but it was a little bit dirty in the restaurant,4,restaurant,Kfc
I think KFC tastes better outside of America than it does inside of America.,4,restaurant,Kfc
Can be a hit and miss but on most occasions they are good,4,restaurant,Kfc
"Had a great experience at their Atlanta branch! The food was top quality, ambiance was great, and the environment was pretty clean as well. However, the staff could use an attitude adjustment!",4,restaurant,Kfc
"We visited the KFC in Banning, California on our way home from a getaway in San Clemente. We were instantly greeted by the Manager Antonio. He gave us better customer service then the high end restaurants we went to in SC. Courteous,  respectful and obviously takes pride in his work. We need more people like Antonio, hope he goes far in all his future endeavors.",4,restaurant,Kfc
KFC has been my comfort food ever since I can remember. Their original fried chicken is my favorite chicken of all time.,4,restaurant,Kfc
Wow Destinee Albert did amazing at the huntsville texas location on sam houston st. Omg they were extremely busy and one young lady was able to take care of 3 people without bei g sloppy with her work she asked and answered all questions and suggested chips drinks and desserts in a timely manner. Always will visit this subway and very cleannnn,5,restaurant,Subway
Great customer service from Annie at Subway Queens hospital. She was really polite and helpful with my friends order.,5,restaurant,Subway
i like the concpet of choosign ingredients. feels special,5,restaurant,Subway
All the employees where very nice too me,5,restaurant,Subway
Subway in poplar bluff has great service and food. Most of the time they have a welcoming smile when you walk in.,5,restaurant,Subway
"The Riverview subway is the best subway I can ever go to the Irving/subway. The people work there is awesome. Evelyn is awesome. Carla is awesome. These girls plus G is awesome. These girls know how to do your subway well and to be very, very great at all The subway I think they’re awesome to get the best sub ever. Please come to the Irving/subway",5,restaurant,Subway
"We popped in to the Newark subway by Asda in Newark for jacket potatoes and they were sublime. Done by Hera she fluffed them up, made them buttery and the cheese pull was amazing! Far better than the usual subway method. Would definitely highly recommend Hera's way of doing subway spuds!",5,restaurant,Subway
Avez - great experience in Brighton. Great customer service made us feel welcome. Ensured we had a good experience and worked efficiently to ensure we received our food in a timely manner.,5,restaurant,Subway
"Love the secret menu items at the Clio, MI subway",5,restaurant,Subway
"Went to the Western Road Subway in the late evening and was served by Khyati and she was great. Lovely lady, very friendly demeanour and made my sandwich look really nice. She was great and my footlong was great, too. Shout out to Khyati <3",5,restaurant,Subway
for 6 inch sub was great and I really enjoyed the chicken one,5,restaurant,Subway
I loved the people working they where so nice!,5,restaurant,Subway
"Subway. Turnstone Road Dunfermline The staff Dana, Amy and Piotr are always friendly and very obliging at this branch me and my son go in regularly and they know our order",5,restaurant,Subway
My name is Talha khushi . i live in pakistan . i want to the job of pizza delvery in pizza hut. i am a rider .plz give me aa viza company because continue the job . Thank u,5,restaurant,Pizzahut
The South Ealing branch of Pizza Hut is amazing service great food! The food is just as amazing but service is what makes the experience great! Thank you to Raid and the rest of the team!,5,restaurant,Pizzahut
Quick and good pizza! Thanks Ayesha!,5,restaurant,Pizzahut
I am happy with the Pizza that I ordered today.,5,restaurant,Pizzahut
I like Pizza Hut the pizza is cooked very well their nice and they come with pasta and wings.,5,restaurant,Pizzahut
The food was ready fast and really good,5,restaurant,Pizzahut
"The representative I spoke to, I believe Jason, was super helpful, and patient, order came very fast, and was so yummy and fresh.   I love ordering from this location, the service is excellent.",5,restaurant,Pizzahut
We ordered Pizza which got delayed due to a new employee forgetting to put the order through. On calling to investigate the manager at Reigate Richard apologised and asked did we want any free extras to make up for the delay - we understand that no one is perfect and that these things can happen so said it would not be necessary and we just wanted our Pizza - shortly after the manager himself delivered our Pizza and gave us a £10 voucher for our understanding. We have always found Pizza Hut in Reigate very helpful and friendly and would recommend to family and friends,5,restaurant,Pizzahut
My experience was good. Good service.,5,restaurant,Pizzahut
"I brought a bus full to pick up dinner boxes. The worker was all by himself but finished all 35 boxes correctly and in time for us to eat before getting back on the road. Food was good and fresh and hot and the kids were fed and happy. I will definitely come here again when on the highway for a field trip. Castaic, CA location",5,restaurant,Pizzahut
"As always first class pizzas, on time, piping hot and ample toppings, they never fail to impress",5,restaurant,Pizzahut
Pizzahut Interchange Retail Park Ipswich IP8 3TTService with a smile prompt patience and courteous .Austin was recommended the vast selections availableon the menu from salad to pizza for non n vegetarian pizzas available.I would absolutely travel a distance simply for the service was excellent.I definately recommend anyone to visit Austin and his team at Pizzahut Ipswich Retail Park with providing an excellent service.Thank you Austin n your team at Pizza Hut experience a breeze.,5,restaurant,Pizzahut
"Danish was an amazing driver, he was kind, quick and friendly. Food tasted amazing too!",5,restaurant,Pizzahut
Pizza hut is still the very best. I will endeavour to spend hundreds here this year- praying every day for the future of this fine establishment.,5,restaurant,Pizzahut
Great customer service and always takes good care of us. Will keep coming to this location.,5,restaurant,Pizzahut
"Since we entered the building, Tahamine (Manager) made us feel very welcome. She was very friendly, provided efficient service, served hot and delicious food and the place was very clean. The rest of the staff were also very friendly, quick and efficient even during busy dinner time. Very pleasant experience in total with the manager. We would definitely re-visit this place and we highly recommend it to family and friends.",5,restaurant,Pandaexpress
"For my lunch break I went through the drive thru being I know it wasn’t going to take long.  When I arrived back to the office I noticed my order was wrong.  So I got my receipt and called the store and spoke to the MOD Oliver.  Little did I know how wonderful of experience he would make a small mistake that was made.  Because of him I will tell everyone how he took care of me, and continue to go to that one store #3687!  I will driver 10-20 miles if I have to just to go back to that store!!  He was amazing and I just want upper management to know and provide him the compensation he deserves and put it out there that customer service is very hard to find, so if you have someone with great skills such as, take care of them!  Thank you again Oliver you really made my day.",5,restaurant,Pandaexpress
Good food with a crazy helping size. Their orange chicken is the ....,5,restaurant,Pandaexpress
"I went in panda express at the north Medford (Oregon) location on may 12 2025. The service was great, everyone was friendly and helpful, and the guy taking payments at the end (Ivan) made my day by actually making conversation. The food was super good! I’ve been before, but it’s been a year or two. I’ll be back much more often! Their food is always consistently good.",5,restaurant,Pandaexpress
Ordered family meal for just $30 and got a variety of foods that all tasted great!,5,restaurant,Pandaexpress
"Panda express #1206 and receipt 200621 experience on April 18th 2025The person who served the food with the right Egg Veggie fried rice was an awesome young due.Ssuan is an outstanding manager in this store...I was waiting for the Gamestop in Apopka ..since they needed few minutes, they asked me if i can get a coffee or so..but i went to Panda Express on a Friday evening.  Other person who went out of the way to make me reward member was Daniela..she has a great heart to help the customers..Good customer service at an young age.. highly appreciate. Highly recommend both of themThanks & Best Regards,Respectfully Submitted,Sridhar Rangaswamy (""Sri"")US Trademark: #5030763US Trademark #SN 98620494:""Promise Less/Under Promise and Deliver More""""Excellence is not an act, it is a Habit""""Honesty is the Best Policy""Be Truthful,Honest and Fair""",5,restaurant,Pandaexpress
Best customer service,5,restaurant,Pandaexpress
"The food all was clearly visible, clean and fresh.  Always good, reasonable price, quickly served deliciousness.",5,restaurant,Pandaexpress
Panda express I would always recommend their egg rolls are the best and their food is perfect for any occasion I love Panda express food and I'm sure you will two.,5,restaurant,Pandaexpress
"Food was great.  I had a dental retainer of $12,000 to be put in 2 days.  After leaving I realized I had left it in napkin on table.  Went back, employee with gloves on went thru 2 trash cans looking for the l/2 inch toothand retainer!!!45 minutes later she found it!!   I would want this young girl work for me anytime. She was stellar!  I went back the next day and told the manager what a superior employee she is!",5,restaurant,Pandaexpress
Great restaurant. Great food. Great place to get a quick bite.,5,restaurant,Pandaexpress
One of the few places in Kokomo IN you can still rely on for good food and good customer service. Never had a bad meal or complaint and I go each week,5,restaurant,Pandaexpress
"The Panda Express in Newnan is wonderful.  The food is wonderful as well.  If you love Kung Pao Chicken, you will not get it more authentic than Panda Express in the U.S.  Also, an employee named Naomi was extremely helpful and kind.  All of the food was wonderful.  I purchased the family bundle with Kung Pao, Sesame Chicken, and Black Pepper Steak.  I also added the new Firecracker Shrimp as an extra item.",5,restaurant,Pandaexpress
"If you want authentic Kung Pao chicken, this is the place to go. It will be nothing like you have experienced at local restaurants. It is authentic (minus the zucchini). It is hot and spicy. The peanuts are crunchy and help to relieve the heat. I am addicted. What I e gotten at every other restaurant has been a sweet, Americanized dish. This one is real. If you want an authentic dish, try it.",5,restaurant,Pandaexpress
"I don't care how bad the reviews are for this place. Every time I'm left craving more. The Apple Pie Rolls are amazing, Orange Chicken never gets old. The Honey Walnut Shrimp is soooo good.Everyone is over reacting, people only go on reviews sites when they are mad to leave a bad review. This place doesn't have enough reviews like mine.",5,restaurant,Pandaexpress
"the donuts i remember from childhood, ehhe :D, tasty, yummy",5,restaurant,Dunkindonuts
Good morning! I went through the drive through this morning and they had kind of a long line. But to my surprise the service and speed in which I got was absolutely superb! They were friendly and fast! Monika was awsome. Nothing like a warm greeting and smiling face to start my day! This is for All the workers at the Jones and Thousand Oaks location! Thank yall!,5,restaurant,Dunkindonuts
"946 W State Rd 436, Altamonte Springs, FL 32714, United StatesNasjee is quick, sharp and she can tell while I was doing a drive through with my voice, who is the person. She is cheerful, helpful, and nice person. Good customer service. She gave just egg without bacon, she could tell I take 20 seconds extra crispy on Hash Brown on her own, wonderful place for the Snacks especially Hash browns 436/434 Altamonte springs Florida.",5,restaurant,Dunkindonuts
great food and drinks,5,restaurant,Dunkindonuts
The staff are very polite and the coffee is amazing,5,restaurant,Dunkindonuts
Didn't even know this place was here .Friendly staff nice vibes cheap coffee £2 bargainI will definitely come back againEverytime im in town,5,restaurant,Dunkindonuts
"I wouldnt say its my go-to, but whenever I go, I always am happy.And so for that, thank you, DD.",5,restaurant,Dunkindonuts
Staff were very friendly and quick,5,restaurant,Dunkindonuts
"We visited the Dunkin near centrertainment for my daughter's birthday party. Michael, the manager, was very attentive and gave us an area all to ourselves. We received some complementary doughnuts and the staff were very kind when we accidentally spilled some water.",5,restaurant,Dunkindonuts
I bought a drink and a it was really nice,5,restaurant,Dunkindonuts
Staff always really friendly and attentive,5,restaurant,Dunkindonuts
amazing customer service and very quick,5,restaurant,Dunkindonuts
"Great latte, fabulous service by very fantastic and helpful staff.",5,restaurant,Dunkindonuts
Amazing service from the lovely girl with red hair very friendly and polite young lady will definitely come back to the Nottingham store x,5,restaurant,Dunkindonuts
The doughnut was just delightful and the caramel frappe was extraordinary.And the staff were helping and kind.I couldn’t of had a better experience.,5,restaurant,Dunkindonuts
The girl that waited on me was friendly.,5,restaurant,Papajohns
"Their pizza is underrated. It doesn’t matter when I visit their branches, in the morning, afternoon or at night, the pizza is always hot and fresh, the crust is soft and the garlic sauce is addictvie. Delivery time can be slow on weekends though. tHAT’S WHY I prefer just hanging out with family or friends and going there.",5,restaurant,Papajohns
"Papa Johns makes solid pizza and I always go there with my family every weekend on Saturday. It’s kind of our tradition already, their dough tastes fresher than most chains. Their garlic sauce is addictive, I could eat it with everything. Sometimes the toppings feel a bit sparse, though, which can make the pizza feel overpriced. But overall, it’s still better than most other pizzas I’ve tried. I wish I knew their recipe and how to cook exactly the same pizza as papa johns. As a big fan of the brand, I even purchased some of their stocks to support them.",5,restaurant,Papajohns
"Great Job by Jade.... Veggie Pizza and Garlic Bread were really good -according to entire folks who had it ... they came and personally thanked for the good work on that day.It was ready exactly at 20:00 Hrs on that day - Friday April 26th 2023.Appreciated again for all the support and help.Please ensure good food and good service are recognizedby the time i went to do Survey it locked me out - i tried at least few times - closed the browser , restarted, cleared the cache and cookies- there is no changePapa johns PizzaRestaurant #2632820 Edgewater driveOrlando Fl 32804Please inform the Upper management in Papa JohnsThanksSriThanks & Best Regards,Respectfully Submitted,Sridhar Rangaswamy (""Sri"")US Trademarks: #5030763 & 4837686""Promise Less/Under Promise and Deliver More""""Excellence is not an act, it is a Habit""""Honesty is the Best Policy""Be Truthful,Honest and Fair""",5,restaurant,Papajohns
"This is the restaurant for North Charleston & Hanahan, SCLocated in: North Charleston CenterAddress: 5900 Rivers Ave, Charleston, SC 29406Great Job -anytime you order for Delivery or Pickup -they are promptif they dont have a driver -they hire uber or doordash or so - they do not get extra money for that- nice of them...some of them who take the phone calls are really nice, worth , good customer service ... Way to go.Thanks againSriSridhar RangaswamyUS  Trademark on DrJustkidding",5,restaurant,Papajohns
I love Papa John's. Have been a customer for years. Pizza is consistently great.,5,restaurant,Papajohns
Grate place iv Evesham for pizza hot and fast delivery,5,restaurant,Papajohns
First time we had papa john’s as it’s just come to my town (evesham) and got to say it was much better than our normal pizza 🍕 place and will be our go to for pizza now,5,restaurant,Papajohns
"I love their pizza. The bread is done really well for me to eat, the cheese and toppings are nicely put on the pizza, I like the choices of sauces and my favorite is the stuffed crust pizza recently.",5,restaurant,Papajohns
Definitely better than any other pizza restaurants.,5,restaurant,Papajohns
"Papa John's (at least the one I ate at) used olive oil and didn't have fructose in their pizza sauce or dough. I didn't get sick from them. I am fructose intolerant, I can't drink a sip of cola without getting sick. I'm glad Papa John's is consider of my type. Yes, tomatoes in general have given me a bit of a buzz before, but there's isn't so bad. I can eat two and be okay. I hope you guys keep using olive oil, fructose free ingredients. I cannot eat at most restaurants, so it was a pleasure when my brother ordered you guys when I visited him and his kids.",5,restaurant,Papajohns
Delivery is amazing. I highly recommend.,5,restaurant,Papajohns
"The No Contact delivery option brings the pizzas, wings, hoagies and Jalapeno Poppers to you safely. Pre-tip so your driver. They are risking their own lives for you.",5,restaurant,Papajohns
Love them. I ordered a surprise pizza for my long distance boyfriend's birthday and they added some free cheese sticks. Also he wasn't home when he got there but they waited for him and I just really appreciated their help in my little surprise. Thanks guys!,5,restaurant,Papajohns
You have the most delicious pizza. I especially liked spicy pizza and pineapple pizza.,5,restaurant,Papajohns
"I know Chipotle gets a bad wrap (pun intended) but honestly I don't know what I'd do without it. Keep it going, Chipotle!",5,restaurant,Chipotle
"Every time I come in there, it is crowded, but the employees still get us through the line in quick fashion. They make sure that they communicate with the customers if they are missing any ingredients. They always have good customer service, and no matter how many people they have a good attitude. I love there food and will come back.",5,restaurant,Chipotle
Really good food. good protein,5,restaurant,Chipotle
The chipotle restaurant I ate at in Wisconsin was the first time eating at any Chipotle. I must say that I was very happy. The first person I engaged with was a worker who was just a nice person. In fact the whole staff was fantastic. Then the burrito I ordered was so good and filling I had to take some home... In a doggy bag.... I bought two burritos for 21 dollars and it was very well spent. I have referred Chipotle to quite a few people.... Most were quite smitten with both the food and atmosphere. The prices are phenomenal and I enjoyed every minute there.,5,restaurant,Chipotle
"This is one of my favorite spots to eat.  Always fresh and delicious and the teams at every location are always friendly.  Yay Chipotle!""I loooove Chipotle, Chipotle is my life""",5,restaurant,Chipotle
"The food was fresh and although prices have gone up significantly, they're affordable",5,restaurant,Chipotle
better than taco bell,5,restaurant,Chipotle
Very very delicious..Best restaurant of all time🤤🤤🤤🤤,5,restaurant,Chipotle
Visited the Watford branch today. Tasty food and friendly staff. Will be back!,5,restaurant,Chipotle
My visit to Chipotle Putney was absolutely fun!!!Great food and service!!!,5,restaurant,Chipotle
vidhi is my favourite staff member at this restaurant - really lovely girl creat customer service,5,restaurant,Chipotle
vidhi nicest staff member ever! amazing customer service amd great food - thank you!!!,5,restaurant,Chipotle
Their food is always amazing! ❤️,5,restaurant,Chipotle
"I used to come here often for lunch. Great quality all the time, they added a cool spicy grill chicken. Usually take a chicken bowl with 🥑!!",5,restaurant,Chipotle
"My Chipotle in Covington, GA is amazing. They boast a 100 on their Environmental Health Inspection. They were staffed very well and everyone working with the food wore gloves. The whole time I was eating someone was cleaning every surface, nook, and cranny.  This place is tops!",5,restaurant,Chipotle
"12/7/2025--Thank you Domino's Pizza for the 1/2 off any large pizza promotion.  We enjoyed pizzas that we cannot normally afford:  Exxtravaganza and Honolulu Hawaiian!  Both pizzas were excellent.  We shopped the 6144 East Main Street, Columbus, OH location.  So delicious!Merry Christmas & Happy New Year!",5,restaurant,Dominos
"Went on the opening night. App said 15 mins but the whole town was there so was pleasantly surprised when it was 15 mins.Wouldn’t have gone twice in a week but got emailed a £7.99 deal. Spent ages on the app as ot wouldn’t work, it kept logging me out & wouldn’t accept my password or reset it.I went in & a staff member looked at my app & email, then said she’d honour it. Its so much easier when an app fails & the staff let you just pay for it without spending the day getting annoyed st the app.All the staff were on it with smiles & service & this has really encouraged me to come back. Particular thanks to the girl with blonde hair who said she normally works at the borders storezI normally hate getting takeaway & waiting but my order has been cooked faster than i can write this!",5,restaurant,Dominos
"Thr pizza was hot and fresh, very quick, Mihaela was very helpful and nice, I recommend Coventry - City Centre domino's.",5,restaurant,Dominos
"Delivery driver, William, was really quick to deliver our food, he was also very friendly and helpful.",5,restaurant,Dominos
"If we compare pizzas only between large chains, this is prolly the best option for best pizzas. They have never disappointed me",5,restaurant,Dominos
"We use Dominos at Crystal Peaks about once a month. I order using the app and I think it's very good. We are a bit picky with food so I like that you can take off ingredients and replace them with others. I'd never order one at full price but there's usually 50% offers on and at that price, the pizza is good value.Last weekend I  ordered 4 pizzas  for my sister in law's birthday. They were delivered within 15 minutes by a friendly and courteous driver. driver.  All piping hot and looking amazing. Unfortunately on this occasion I was disappointed that mine wasn't quite as ordered. I rang the shop and explained and they offered to refund me for the pizza. I agreed, ate the pizza and 4 days later got my refund. Can't comment on other shops but the staff at Crystal Peaks are very friendly and make delicious pizza.",5,restaurant,Dominos
"Son , I had half & half pizza and garlic bread too last night. The food was very warm, and very good price too. Drive was nice, friendly, helpful.",5,restaurant,Dominos
Ordered the 9.99 special and was holding my breath after reading all the reviews my pizza was outstanding and had lots of toppings.,5,restaurant,Dominos
HONEY BUNNNNNNS! Was very good customer service. Listened to our song about honey buns. We give 5 star.,5,restaurant,Dominos
I love this place this is a really good place to go to and eat,5,restaurant,Dominos
"5* delivery on time. .food amazing. Nothing negative ,all positive",5,restaurant,Dominos
I went into to the store ordered my pizza took it home hardly any cheese and too much sauce one the ham pineapple.  Called them they replaced both pizzas and delivered them and they were delicious store at Ellerslie and 50  Street Sw Edmonton thanks for the great experience,5,restaurant,Dominos
"Well typically I have issues with Domino's but this time we were picking up our pizza instead of delivery. The lady named Brenda at the Ardmore, OK location just made everything better. Fixed all the issues we had last time and we FINALLY got to use our credit. So Brenda, hats off. Maybe you should deliver, lol",5,restaurant,Dominos
I love Domino's pizza and their walk-in specials. The one I use has friendly and efficient service. I never use delivery because it's just down the street.,5,restaurant,Dominos
One of my favorite pizza places to visit. They always make it exactly as I ask! Tastes supper yummy!,5,restaurant,Dominos
"Still travelling, still haven’t found a better combo set with Bmac than in Mcdac!",5,restaurant,Mcdonalds
"So I guess no one likes McDonald's and no one goes there, and still they miraculously manage to stay in business and see them on every corner. I think here, guys come only to leave negative feedback. And McDonald's is not even bothered to reply to them. I love how chill they are. You write whatever you want, we're just gonna keep working business as usual. I guess that’s the best decision they could ever make",5,restaurant,Mcdonalds
"The serving of chicken meal is now larger, compared to previous months. Coke float, hamburger, and Hot Fudge sundae tastes great too!",5,restaurant,Mcdonalds
"Place was clean, which isn’t always the case with busy locations. Solid spot for a quick meal on the go.",5,restaurant,Mcdonalds
"I liked the chips better than the burger... however, all of em tasted great!",5,restaurant,Mcdonalds
